ticker,TU1 Comdty,FV1 Comdty,UXY1 Comdty,US1 Comdty,WN1 Comdty
12/12/2011,110.2578125,123.484375,,142.4375,157.46875
13/12/2011,110.2421875,123.4921875,,143.40625,158.75
14/12/2011,110.2109375,123.484375,,144.75,161.125
15/12/2011,110.21875,123.4765625,,144.46875,160.59375
16/12/2011,110.2421875,123.6640625,,145.5625,162.46875
19/12/2011,110.234375,123.6875,,146.3125,163.8125
20/12/2011,110.1953125,123.4609375,,144.6875,161.0625
21/12/2011,110.1640625,123.3046875,,143.25,157.34375
22/12/2011,110.1484375,123.2734375,,143.46875,157.875
23/12/2011,110.1171875,122.953125,,141.96875,155.5
27/12/2011,110.1171875,123.0234375,,142.4375,156.46875
28/12/2011,110.1640625,123.28125,,144.53125,159.9375
29/12/2011,110.171875,123.3828125,,144.5,159.625
30/12/2011,110.1953125,123.515625,,144.8125,160.1875
03/01/2012,110.2421875,123.0546875,,143.09375,157.5625
04/01/2012,110.2421875,123.0625,,142.40625,156.3125
05/01/2012,110.25,123.109375,,142.28125,156.03125
06/01/2012,110.2578125,123.2109375,,143.03125,157.125
09/01/2012,110.28125,123.3046875,,142.90625,156.78125
10/01/2012,110.28125,123.2421875,,142.84375,156.84375
11/01/2012,110.3203125,123.421875,,144,158.59375
12/01/2012,110.328125,123.3515625,,143.5625,158.09375
13/01/2012,110.34375,123.6015625,,145,160.1875
17/01/2012,110.3515625,123.625,,145.15625,160.4375
18/01/2012,110.328125,123.5078125,,144.1875,158.875
19/01/2012,110.3203125,123.296875,,142.8125,156.71875
20/01/2012,110.3046875,123.125,,141.875,155.28125
23/01/2012,110.3125,123.0546875,,141.15625,154.09375
24/01/2012,110.3125,123.109375,,141.15625,153.9375
25/01/2012,110.3671875,123.609375,,141.78125,154.1875
26/01/2012,110.390625,123.84375,,142.84375,155.8125
27/01/2012,110.3984375,123.890625,,143.4375,156.65625
30/01/2012,110.3984375,123.96875,,144.625,158.71875
31/01/2012,110.375,124.046875,,145.4375,159.96875
01/02/2012,110.3671875,124,,144.34375,157.875
02/02/2012,110.3671875,124.046875,,144.59375,158.0625
03/02/2012,110.328125,123.7109375,,142.40625,154.625
06/02/2012,110.3515625,123.859375,,143.28125,156.21875
07/02/2012,110.3125,123.6171875,,142.3125,154.9375
08/02/2012,110.3046875,123.578125,,142.21875,154.875
09/02/2012,110.2734375,123.390625,,141.53125,153.625
10/02/2012,110.2734375,123.625,,142.78125,155.5
13/02/2012,110.2265625,123.4453125,,142.375,155
14/02/2012,110.21875,123.5546875,,143.5625,156.96875
15/02/2012,110.234375,123.640625,,143.3125,156.21875
16/02/2012,110.203125,123.28125,,142.28125,154.71875
17/02/2012,110.21875,123.296875,,142.09375,154.46875
21/02/2012,110.203125,123.140625,,141.53125,153.6875
22/02/2012,110.2265625,123.3359375,,142.25,154.71875
23/02/2012,110.2109375,123.3203125,,142.6875,155.3125
24/02/2012,110.1875,123.234375,,143,156.03125
27/02/2012,110.234375,123.4921875,,143.96875,157.53125
28/02/2012,110.2421875,123.5078125,,143.8125,157.0625
29/02/2012,110.2109375,123.296875,,143.09375,156.40625
01/03/2012,110.234375,123.21875,,141.90625,154.65625
02/03/2012,110.2578125,123.4921875,,142.65625,155.71875
05/03/2012,110.2109375,123.3046875,,142.34375,155.125
06/03/2012,110.265625,123.53125,,143.4375,156.6875
07/03/2012,110.203125,123.390625,,142.9375,155.78125
08/03/2012,110.1875,123.265625,,142.125,154.5
09/03/2012,110.15625,123.15625,,141.75,154.0625
12/03/2012,110.1640625,123.09375,,141.96875,154.59375
13/03/2012,110.1328125,122.8046875,,140.6875,152.6875
14/03/2012,110.03125,122.140625,,138.0625,148.875
15/03/2012,110.078125,122.2890625,,137.96875,148.71875
16/03/2012,110.09375,122.2265625,,137.875,148.71875
19/03/2012,110.0546875,121.90625,,136.8125,147.1875
20/03/2012,110.0390625,121.84375,,137.0625,147.75
21/03/2012,110.09375,122.125,,137.96875,149.1875
22/03/2012,110.09375,122.25,,137.0625,150.28125
23/03/2012,110.125,122.390625,,137.8125,151.59375
26/03/2012,110.140625,122.453125,,137.65625,151.15625
27/03/2012,110.1796875,122.7265625,,138.3125,151.90625
28/03/2012,110.1640625,122.703125,,138.3125,151.84375
29/03/2012,110.1640625,122.8828125,,138.875,152.6875
30/03/2012,110.1484375,122.859375,,137.75,150.96875
02/04/2012,110.09375,122.65625,,138,151.125
03/04/2012,110.0078125,122.21875,,136.8125,149.34375
04/04/2012,110.0390625,122.5078125,,137.28125,150.1875
05/04/2012,110.046875,122.7109375,,138.34375,151.71875
06/04/2012,110.109375,123.1796875,,140.25,154.625
09/04/2012,110.1171875,123.171875,,140.59375,155.375
10/04/2012,110.1875,123.4375,,141.40625,156.59375
11/04/2012,110.1796875,123.3359375,,140.78125,155.40625
12/04/2012,110.1953125,123.3046875,,140.46875,154.84375
13/04/2012,110.21875,123.4765625,,141.4375,156.5
16/04/2012,110.2265625,123.5390625,,141.875,157.34375
17/04/2012,110.21875,123.4375,,141.28125,156.34375
18/04/2012,110.234375,123.4921875,,141.78125,157.03125
19/04/2012,110.234375,123.5546875,,142.21875,157.53125
20/04/2012,110.234375,123.5234375,,141.96875,157.0625
23/04/2012,110.265625,123.671875,,142.71875,158.28125
24/04/2012,110.25,123.5625,,142.28125,157.53125
25/04/2012,110.25,123.5859375,,141.9375,156.71875
26/04/2012,110.2734375,123.703125,,142.28125,157
27/04/2012,110.265625,123.765625,,142.71875,157.65625
30/04/2012,110.2734375,123.796875,,142.875,157.8125
01/05/2012,110.2578125,123.6875,,142.09375,156.5
02/05/2012,110.2578125,123.7578125,,142.84375,157.71875
03/05/2012,110.265625,123.78125,,142.84375,157.75
04/05/2012,110.28125,123.9375,,143.6875,158.9375
07/05/2012,110.2734375,123.9453125,,143.75,159.0625
08/05/2012,110.28125,124.0546875,,144.46875,160.25
09/05/2012,110.28125,124.0625,,144.46875,159.9375
10/05/2012,110.2734375,124.0234375,,144.34375,159.65625
11/05/2012,110.2734375,124.1328125,,145.125,160.90625
14/05/2012,110.265625,124.234375,,146.09375,162.6875
15/05/2012,110.2421875,124.1484375,,146.40625,163.1875
16/05/2012,110.21875,124.109375,,146.8125,163.8125
17/05/2012,110.1953125,124.1015625,,148.375,166.625
18/05/2012,110.203125,124.0859375,,148.3125,167.125
21/05/2012,110.203125,124.0859375,,147.90625,166.875
22/05/2012,110.1953125,123.9375,,146.78125,164.21875
23/05/2012,110.2265625,124.1328125,,148.28125,166.9375
24/05/2012,110.1953125,123.984375,,147.5,165.59375
25/05/2012,110.21875,124.0078125,,147.71875,165.75
29/05/2012,110.2109375,123.984375,,147.8125,165.78125
30/05/2012,110.2421875,124.3359375,,149.65625,169.375
31/05/2012,110.2578125,124.375,,150.28125,170.40625
01/06/2012,110.28125,124.578125,,152.625,174.5625
04/06/2012,110.265625,124.3046875,,151.875,173.71875
05/06/2012,110.2734375,124.3515625,,151.21875,172.21875
06/06/2012,110.2421875,124.0859375,,149.34375,169.3125
07/06/2012,110.234375,124.1484375,,149.0625,168.3125
08/06/2012,110.2265625,124.1484375,,149.21875,168.21875
11/06/2012,110.21875,124.2578125,,149.875,169.28125
12/06/2012,110.1875,124,,148.8125,167.9375
13/06/2012,110.1796875,124.1953125,,149.84375,169.59375
14/06/2012,110.171875,124.1015625,,149.75,169.71875
15/06/2012,110.203125,124.3125,,150.21875,170.125
18/06/2012,110.1875,124.2890625,,150.21875,170.53125
19/06/2012,110.1875,124.1953125,,149.5625,169.1875
20/06/2012,110.1484375,124.0078125,,149.34375,169.1875
21/06/2012,110.15625,124.0859375,,149.21875,168.90625
22/06/2012,110.1484375,124,,148.09375,167.0625
25/06/2012,110.15625,124.2265625,,149.28125,169.21875
26/06/2012,110.15625,124.1640625,,148.90625,168.75
27/06/2012,110.15625,124.203125,,149.0625,168.875
28/06/2012,110.15625,124.34375,,149.84375,169.65625
29/06/2012,110.140625,124.109375,,147.96875,166.84375
02/07/2012,110.1328125,124.28125,,149.59375,169.25
03/07/2012,110.1015625,124.109375,,148.53125,167.5625
05/07/2012,110.140625,124.234375,,148.90625,168.21875
06/07/2012,110.1796875,124.3984375,,149.875,169.875
09/07/2012,110.203125,124.4765625,,150.59375,171.15625
10/07/2012,110.1953125,124.5,,151,171.90625
11/07/2012,110.203125,124.4609375,,151.15625,172.125
12/07/2012,110.2265625,124.4765625,,151.625,172.9375
13/07/2012,110.2421875,124.4765625,,151.1875,172.3125
16/07/2012,110.296875,124.6640625,,151.78125,173.3125
17/07/2012,110.265625,124.546875,,150.9375,171.96875
18/07/2012,110.296875,124.6875,,151.28125,172.375
19/07/2012,110.3125,124.609375,,150.59375,171.375
20/07/2012,110.328125,124.78125,,151.78125,173.375
23/07/2012,110.3203125,124.875,,152.15625,174.3125
24/07/2012,110.328125,124.9140625,,152.875,175.625
25/07/2012,110.3125,124.921875,,152.8125,175.6875
26/07/2012,110.296875,124.8515625,,152.5,175.03125
27/07/2012,110.25,124.4765625,,150.03125,170.5
30/07/2012,110.296875,124.703125,,151,172.40625
31/07/2012,110.3046875,124.78125,,151.03125,172.5
01/08/2012,110.2734375,124.546875,,150.28125,171.5
02/08/2012,110.28125,124.6953125,,151.5,173.46875
03/08/2012,110.2578125,124.3828125,,149.53125,170.1875
06/08/2012,110.265625,124.53125,,149.90625,170.6875
07/08/2012,110.21875,124.2734375,,148.65625,168.53125
08/08/2012,110.1875,124.1953125,,148.375,167.9375
09/08/2012,110.1875,124.1796875,,148.25,167.71875
10/08/2012,110.2109375,124.34375,,148.84375,168.625
13/08/2012,110.2109375,124.328125,,148.8125,168.5
14/08/2012,110.1953125,124.125,,147.5,166.125
15/08/2012,110.1640625,123.8984375,,146.125,163.71875
16/08/2012,110.15625,123.8046875,,145.59375,162.59375
17/08/2012,110.15625,123.875,,145.875,163.15625
20/08/2012,110.1640625,123.9296875,,146,163.375
21/08/2012,110.1484375,123.9375,,146.28125,163.8125
22/08/2012,110.1953125,124.3203125,,147.59375,166.09375
23/08/2012,110.21875,124.4375,,148.5,167.375
24/08/2012,110.1953125,124.375,,148.375,167.09375
27/08/2012,110.2109375,124.46875,,148.875,168.15625
28/08/2012,110.1953125,124.5078125,,149.21875,168.53125
29/08/2012,110.1796875,124.484375,,148.96875,167.90625
30/08/2012,110.2109375,124.6640625,,149.625,168.8125
31/08/2012,110.265625,124.953125,,150.5,170.4375
04/09/2012,110.2421875,124.828125,,150.21875,170.375
05/09/2012,110.234375,124.84375,,149.96875,169.90625
06/09/2012,110.1796875,124.546875,,148.625,167.25
07/09/2012,110.2109375,124.7265625,,148.53125,166.5625
10/09/2012,110.21875,124.65625,,148.1875,166.1875
11/09/2012,110.2265625,124.6328125,,148.09375,166.09375
12/09/2012,110.234375,124.5078125,,146.90625,163.90625
13/09/2012,110.2578125,124.71875,,146.65625,163.09375
14/09/2012,110.21875,124.453125,,144.5625,159.6875
17/09/2012,110.21875,124.4375,,145.15625,161.03125
18/09/2012,110.21875,124.5078125,,145.625,161.53125
19/09/2012,110.1953125,124.5390625,,145.96875,162.4375
20/09/2012,110.203125,124.515625,,146.71875,161.625
21/09/2012,110.203125,124.6328125,,146.875,161.65625
24/09/2012,110.1875,124.6875,,147.59375,162.96875
25/09/2012,110.1953125,124.7421875,,148.375,164.15625
26/09/2012,110.2109375,124.90625,,149.875,166.25
27/09/2012,110.234375,124.875,,149.5,165.4375
28/09/2012,110.2421875,124.8671875,,149.375,165.21875
01/10/2012,110.265625,124.6640625,,149.65625,165.5625
02/10/2012,110.265625,124.703125,,149.90625,166.03125
03/10/2012,110.28125,124.7578125,,149.6875,165.5
04/10/2012,110.25,124.6484375,,148.8125,163.90625
05/10/2012,110.21875,124.4609375,,147.5,161.71875
08/10/2012,110.2265625,124.65625,,148.25,162.90625
09/10/2012,110.21875,124.46875,,147.96875,162.5625
10/10/2012,110.2109375,124.4765625,,148.71875,163.78125
11/10/2012,110.203125,124.46875,,149.25,164.78125
12/10/2012,110.21875,124.484375,,149.5625,165.3125
15/10/2012,110.2265625,124.5,,149.4375,165.0625
16/10/2012,110.1953125,124.34375,,148.1875,163.125
17/10/2012,110.140625,123.9296875,,146.65625,161.03125
18/10/2012,110.140625,123.890625,,146.375,160.53125
19/10/2012,110.1328125,124,,147.5625,162.5
22/10/2012,110.1171875,123.875,,147.125,162.3125
23/10/2012,110.1484375,123.9765625,,147.75,163.15625
24/10/2012,110.15625,124.046875,,147.46875,162.6875
25/10/2012,110.109375,123.7734375,,146.71875,161.3125
26/10/2012,110.140625,124.0546875,,148,163.09375
29/10/2012,110.15625,124.125,,148.71875,164.125
30/10/2012,110.140625,124,,148.625,163.9375
31/10/2012,110.1640625,124.25,,149.3125,165.09375
01/11/2012,110.1796875,124.2421875,,148.59375,163.8125
02/11/2012,110.171875,124.234375,,148.40625,163.28125
05/11/2012,110.1953125,124.3828125,,149.25,164.5625
06/11/2012,110.1640625,124.125,,148.28125,163.28125
07/11/2012,110.21875,124.5546875,,150.3125,166
08/11/2012,110.234375,124.640625,,151.1875,167.46875
09/11/2012,110.2265625,124.671875,,151.625,168.125
12/11/2012,110.234375,124.6953125,,151.65625,168.46875
13/11/2012,110.25,124.7734375,,152.09375,169
14/11/2012,110.25,124.765625,,152.03125,168.84375
15/11/2012,110.2578125,124.7734375,,152.0625,168.96875
16/11/2012,110.2578125,124.8359375,,152.21875,169.0625
19/11/2012,110.25,124.734375,,151.4375,167.9375
20/11/2012,110.21875,124.609375,,150.53125,166.65625
21/11/2012,110.1953125,124.484375,,150.09375,166.0625
23/11/2012,110.1953125,124.453125,,150.03125,166
26/11/2012,110.203125,124.5625,,150.59375,166.9375
27/11/2012,110.2109375,124.625,,150.875,167.21875
28/11/2012,110.2265625,124.75,,151.375,167.59375
29/11/2012,110.2265625,124.765625,,151.21875,167.15625
30/11/2012,110.2421875,124.84375,,151.40625,167.34375
03/12/2012,110.234375,124.7734375,,151.0625,167
04/12/2012,110.2578125,124.7890625,,151.46875,167.75
05/12/2012,110.25,124.875,,151.59375,167.84375
06/12/2012,110.25,124.8828125,,151.84375,168.21875
07/12/2012,110.2578125,124.8046875,,150.875,166.875
10/12/2012,110.2578125,124.828125,,151.0625,167.21875
11/12/2012,110.2578125,124.7578125,,150.375,166.3125
12/12/2012,110.25,124.71875,,149.4375,164.6875
13/12/2012,110.25,124.53125,,149.1875,164.53125
14/12/2012,110.28125,124.546875,,149.71875,165.46875
17/12/2012,110.265625,124.3828125,,148.65625,163.84375
18/12/2012,110.2109375,124.1953125,,147.3125,161.59375
19/12/2012,110.2109375,124.2890625,,148.03125,162.71875
20/12/2012,110.2109375,124.2890625,,146.5,160.96875
21/12/2012,110.2265625,124.375,,147.53125,162.75
24/12/2012,110.2265625,124.2890625,,147.25,162.34375
26/12/2012,110.2265625,124.328125,,147.46875,162.46875
27/12/2012,110.25,124.53125,,148.34375,163.875
28/12/2012,110.2578125,124.546875,,148.375,163.875
31/12/2012,110.2578125,124.5625,,147.5,162.59375
02/01/2013,110.21875,124.1875,,145.71875,159.5625
03/01/2013,110.1953125,123.9453125,,144.71875,157.875
04/01/2013,110.1796875,123.890625,,144.5,157.78125
07/01/2013,110.1796875,123.90625,,144.6875,158.09375
08/01/2013,110.2109375,124.03125,,145.1875,158.78125
09/01/2013,110.2421875,124.1640625,,145.5,159.25
10/01/2013,110.2265625,124.015625,,144.84375,158.59375
11/01/2013,110.234375,124.0625,,145.28125,159.21875
14/01/2013,110.2421875,124.1328125,,145.46875,159.5625
15/01/2013,110.2421875,124.2421875,,145.96875,160.28125
16/01/2013,110.234375,124.265625,,146.09375,160.25
17/01/2013,110.203125,124.0234375,,145.1875,158.9375
18/01/2013,110.21875,124.15625,,145.84375,159.9375
22/01/2013,110.234375,124.2265625,,146.03125,160.25
23/01/2013,110.234375,124.21875,,145.96875,160.0625
24/01/2013,110.234375,124.1875,,145.84375,159.78125
25/01/2013,110.15625,123.75,,144.0625,157.3125
28/01/2013,110.140625,123.6171875,,143.65625,157
29/01/2013,110.1796875,123.65625,,143.4375,156.53125
30/01/2013,110.1875,123.6953125,,143.0625,155.78125
31/01/2013,110.2109375,123.734375,,143.46875,156.53125
01/02/2013,110.2109375,123.765625,,142.84375,155.5
04/02/2013,110.21875,123.921875,,143.46875,156.25
05/02/2013,110.203125,123.7734375,,142.75,155.1875
06/02/2013,110.234375,123.953125,,143.53125,156.125
07/02/2013,110.2265625,124.0078125,,143.78125,156.53125
08/02/2013,110.2265625,124,,143.6875,156.40625
11/02/2013,110.21875,123.9453125,,143.875,156.84375
12/02/2013,110.1953125,123.8125,,143.25,155.875
13/02/2013,110.1796875,123.65625,,142.625,155.09375
14/02/2013,110.203125,123.8671875,,143.46875,156.28125
15/02/2013,110.1953125,123.8203125,,143.46875,156.03125
19/02/2013,110.1875,123.75,,143.0625,155.40625
20/02/2013,110.203125,123.828125,,143.09375,155.28125
21/02/2013,110.21875,123.96875,,143.84375,156.34375
22/02/2013,110.2265625,124.03125,,144,156.625
25/02/2013,110.25,124.2734375,,145.25,158.34375
26/02/2013,110.265625,124.328125,,145.625,158.8125
27/02/2013,110.25,124.3203125,,145.15625,158.03125
28/02/2013,110.2578125,124.375,,145.28125,158.28125
01/03/2013,110.265625,124.453125,,145.84375,159.0625
04/03/2013,110.265625,124.390625,,145.4375,158.40625
05/03/2013,110.2578125,124.3203125,,145.15625,157.96875
06/03/2013,110.2421875,124.1953125,,144.34375,156.75
07/03/2013,110.2265625,123.96875,,143.46875,155.5
08/03/2013,110.2265625,123.796875,,142.5,154.125
11/03/2013,110.21875,123.8046875,,142.4375,154.15625
12/03/2013,110.21875,123.90625,,143.0625,155.0625
13/03/2013,110.2109375,123.8828125,,143.0625,155.0625
14/03/2013,110.1953125,123.875,,142.8125,154.34375
15/03/2013,110.2265625,124.0703125,,143.375,154.9375
18/03/2013,110.2265625,124.1796875,,144.21875,156.03125
19/03/2013,110.25,124.3046875,,145.21875,157.40625
20/03/2013,110.234375,124.2734375,,143.125,156.03125
21/03/2013,110.21875,124.234375,,143.3125,156.53125
22/03/2013,110.2265625,124.2734375,,143.625,157.0625
25/03/2013,110.234375,124.2890625,,143.5,156.875
26/03/2013,110.234375,124.359375,,143.6875,157.15625
27/03/2013,110.234375,124.546875,,144.5625,158.1875
28/03/2013,110.25,124.4453125,,144.46875,157.59375
01/04/2013,110.2265625,124.15625,,144.875,158.40625
02/04/2013,110.2265625,124.1015625,,144.4375,157.96875
03/04/2013,110.2578125,124.3125,,145.28125,159.25
04/04/2013,110.2578125,124.46875,,146.34375,161.21875
05/04/2013,110.2578125,124.5234375,,148,164.53125
08/04/2013,110.2578125,124.4375,,147.3125,163.40625
09/04/2013,110.25,124.4453125,,147,162.6875
10/04/2013,110.25,124.2734375,,145.9375,160.65625
11/04/2013,110.25,124.3125,,146.21875,160.9375
12/04/2013,110.2578125,124.484375,,147.53125,163.15625
15/04/2013,110.265625,124.4921875,,147.9375,164.15625
16/04/2013,110.265625,124.453125,,147.625,163.59375
17/04/2013,110.265625,124.4453125,,147.96875,164.0625
18/04/2013,110.265625,124.4375,,148.4375,164.75
19/04/2013,110.2578125,124.3984375,,148.125,164.28125
22/04/2013,110.2734375,124.4609375,,148.15625,164.375
23/04/2013,110.2734375,124.4375,,148.09375,164.1875
24/04/2013,110.265625,124.4921875,,148.1875,164.28125
25/04/2013,110.28125,124.4765625,,147.9375,163.75
26/04/2013,110.3046875,124.6171875,,148.875,165.1875
29/04/2013,110.3125,124.6484375,,148.59375,164.71875
30/04/2013,110.3125,124.640625,,148.375,164.34375
01/05/2013,110.328125,124.75,,149.125,165.65625
02/05/2013,110.328125,124.7734375,,149.1875,165.96875
03/05/2013,110.296875,124.4140625,,147.0625,162.34375
06/05/2013,110.296875,124.328125,,146.5,161.53125
07/05/2013,110.28125,124.3046875,,146.25,161.09375
08/05/2013,110.28125,124.34375,,146.71875,161.8125
09/05/2013,110.28125,124.3125,,146.5,161.28125
10/05/2013,110.2578125,123.9921875,,145,158.9375
13/05/2013,110.25,123.9609375,,144.625,158.25
14/05/2013,110.25,123.8671875,,144.0625,157.34375
15/05/2013,110.2578125,123.9140625,,144.1875,157.46875
16/05/2013,110.28125,124.1796875,,145.4375,159.40625
17/05/2013,110.2421875,123.9296875,,143.96875,157.3125
20/05/2013,110.25,123.90625,,143.75,157.0625
21/05/2013,110.2578125,123.9375,,144.09375,157.6875
22/05/2013,110.234375,123.6328125,,142.84375,156.15625
23/05/2013,110.2421875,123.625,,143,156.40625
24/05/2013,110.234375,123.6640625,,143.375,157.09375
28/05/2013,110.171875,123.1484375,,141.25,154.0625
29/05/2013,110.171875,123.109375,,141.625,154.4375
30/05/2013,110.171875,123.125,,141.5,154.0625
31/05/2013,110.1640625,122.984375,,141.0625,153.625
03/06/2013,110.1796875,123.0703125,,141.3125,154.1875
04/06/2013,110.1796875,123.0078125,,141.09375,153.65625
05/06/2013,110.1875,123.09375,,141.625,154.65625
06/06/2013,110.1953125,123.15625,,142.125,155.3125
07/06/2013,110.1796875,122.8046875,,140.78125,153.03125
10/06/2013,110.15625,122.6328125,,139.9375,151.78125
11/06/2013,110.1484375,122.6875,,140.34375,152.6875
12/06/2013,110.1328125,122.5546875,,139.78125,151.59375
13/06/2013,110.1640625,122.7734375,,140.71875,153
14/06/2013,110.234375,123.140625,,141.3125,153.9375
17/06/2013,110.2421875,123.0390625,,140.53125,152.5625
18/06/2013,110.25,123.0390625,,140.5625,152.78125
19/06/2013,110.1953125,122.2734375,,139.90625,152.15625
20/06/2013,110.1484375,121.921875,,136.125,146.75
21/06/2013,110.0703125,121.4375,,135.03125,145.46875
24/06/2013,110.0234375,121.3125,,134.8125,145.6875
25/06/2013,110.0078125,121.1796875,,134.15625,144.34375
26/06/2013,110.0703125,121.4296875,,134.96875,145.375
27/06/2013,110.140625,121.7421875,,135.59375,146.125
28/06/2013,110.09375,121.59375,,135.84375,147.3125
01/07/2013,110,121.0078125,,135.75,147.46875
02/07/2013,110.0078125,121.078125,,135.96875,147.96875
03/07/2013,109.96875,120.90625,,135.5625,147.28125
05/07/2013,109.90625,120.03125,,132.65625,142.9375
08/07/2013,109.96875,120.4921875,,133.5,143.8125
09/07/2013,109.96875,120.59375,,133.46875,143.5625
10/07/2013,109.9765625,120.484375,,132.875,142.8125
11/07/2013,110.0546875,121.0859375,,134.21875,144.3125
12/07/2013,110.0234375,120.890625,,133.9375,143.90625
15/07/2013,110.0625,121.09375,,134.59375,144.78125
16/07/2013,110.0859375,121.2109375,,134.96875,145.375
17/07/2013,110.125,121.4765625,,135.34375,145.6875
18/07/2013,110.109375,121.4140625,,134.65625,144.3125
19/07/2013,110.1328125,121.578125,,135.5,145.84375
22/07/2013,110.125,121.546875,,135.5,146.28125
23/07/2013,110.1171875,121.5078125,,135.0625,145.375
24/07/2013,110.078125,121.25,,134.09375,143.96875
25/07/2013,110.09375,121.203125,,134,143.6875
26/07/2013,110.15625,121.5,,134.71875,144.84375
29/07/2013,110.1484375,121.421875,,134.15625,143.96875
30/07/2013,110.140625,121.3515625,,133.90625,143.65625
31/07/2013,110.15625,121.3671875,,134.0625,144.25
01/08/2013,110.109375,120.84375,,132.03125,141.1875
02/08/2013,110.171875,121.546875,,133.71875,143.21875
05/08/2013,110.15625,121.3828125,,133.1875,142.28125
06/08/2013,110.1640625,121.390625,,133.15625,142.28125
07/08/2013,110.171875,121.4765625,,133.90625,143.46875
08/08/2013,110.1796875,121.53125,,134.28125,143.84375
09/08/2013,110.171875,121.53125,,134.4375,143.96875
12/08/2013,110.171875,121.4609375,,134.125,143.3125
13/08/2013,110.1171875,121,,132.625,141.25
14/08/2013,110.125,121.0390625,,132.625,141.25
15/08/2013,110.09375,120.8125,,132.0625,140.28125
16/08/2013,110.0703125,120.6015625,,131.03125,138.90625
19/08/2013,110.0625,120.421875,,130.375,137.96875
20/08/2013,110.09375,120.7109375,,131.34375,139.125
21/08/2013,110.0546875,120.40625,,130.8125,138.375
22/08/2013,109.9921875,120.015625,,130.59375,138.3125
23/08/2013,110.0078125,120.25,,131.8125,140.28125
26/08/2013,110.03125,120.390625,,131.96875,140.6875
27/08/2013,110.0625,120.71875,,133.1875,142.625
28/08/2013,110.03125,120.484375,,132.46875,141.4375
29/08/2013,110.0390625,120.6015625,,133.125,142.5625
30/08/2013,110.0625,120.5703125,,133.34375,143.34375
03/09/2013,110,120.234375,,131.71875,140.9375
04/09/2013,109.9140625,119.875,,131.3125,140.4375
05/09/2013,109.8203125,119.390625,,130.125,138.5625
06/09/2013,109.921875,119.734375,,130.46875,138.75
09/09/2013,109.9609375,120.0703125,,131.03125,139.5625
10/09/2013,109.90625,119.8125,,130.28125,138.375
11/09/2013,109.9609375,120.0859375,,130.875,139.09375
12/09/2013,109.984375,120.0859375,,131.15625,139.4375
13/09/2013,109.9765625,120.09375,,131.3125,139.46875
16/09/2013,110.0625,120.4609375,,131.34375,139
17/09/2013,110.1015625,120.5546875,,131.84375,139.78125
18/09/2013,110.1875,121.375,,133.46875,141.78125
19/09/2013,110.1796875,121.203125,,132.9375,141.03125
20/09/2013,110.1796875,121.203125,,131.6875,140.28125
23/09/2013,110.1640625,121.265625,,131.90625,140.6875
24/09/2013,110.171875,121.46875,,132.96875,142.34375
25/09/2013,110.1875,121.640625,,133.59375,142.9375
26/09/2013,110.1875,121.59375,,133.125,142
27/09/2013,110.203125,121.734375,,133.4375,142.28125
30/09/2013,110.1875,121.671875,,133.375,142.09375
01/10/2013,110.1015625,120.875,,133,141.34375
02/10/2013,110.1328125,121.0625,,133.28125,141.65625
03/10/2013,110.1484375,121.171875,,133.4375,141.78125
04/10/2013,110.125,120.9609375,,132.96875,141.28125
07/10/2013,110.0859375,120.9609375,,133.34375,141.96875
08/10/2013,110.015625,120.8671875,,133.40625,142.15625
09/10/2013,110.078125,120.9375,,133.125,141.53125
10/10/2013,110.0859375,120.8828125,,132.65625,141.09375
11/10/2013,110.109375,121.0078125,,132.8125,141.375
14/10/2013,110.0546875,120.84375,,132.21875,140.3125
15/10/2013,110.0859375,120.921875,,132.15625,140.40625
16/10/2013,110.1171875,121.109375,,132.96875,141.59375
17/10/2013,110.1484375,121.4453125,,134.15625,143.1875
18/10/2013,110.1484375,121.375,,134.09375,143.3125
21/10/2013,110.140625,121.296875,,133.71875,142.71875
22/10/2013,110.1875,121.6484375,,135,144.375
23/10/2013,110.15625,121.671875,,135.46875,145.03125
24/10/2013,110.1484375,121.546875,,135.0625,144.3125
25/10/2013,110.171875,121.6796875,,135.34375,144.84375
28/10/2013,110.171875,121.6953125,,135.21875,144.5625
29/10/2013,110.1875,121.765625,,135.25,144.21875
30/10/2013,110.1953125,121.6796875,,134.96875,144
31/10/2013,110.2109375,121.6875,,134.8125,144.09375
01/11/2013,110.1953125,121.4375,,133.75,142.625
04/11/2013,110.21875,121.546875,,133.96875,142.78125
05/11/2013,110.21875,121.4296875,,132.96875,141.21875
06/11/2013,110.25,121.6640625,,133.09375,140.96875
07/11/2013,110.2578125,121.78125,,133.6875,142
08/11/2013,110.2109375,121.328125,,131.75,139.375
11/11/2013,110.203125,121.2734375,,131.46875,138.78125
12/11/2013,110.171875,121.1484375,,131.5,139.09375
13/11/2013,110.1953125,121.421875,,131.9375,139.6875
14/11/2013,110.25,121.71875,,132.53125,140.40625
15/11/2013,110.2421875,121.6796875,,132.53125,140.4375
18/11/2013,110.265625,121.8046875,,133,141.25
19/11/2013,110.234375,121.625,,132.46875,140.40625
20/11/2013,110.28125,121.625,,131.03125,138.21875
21/11/2013,110.2890625,121.6484375,,131.28125,138.6875
22/11/2013,110.265625,121.6875,,131.90625,139.71875
25/11/2013,110.2578125,121.734375,,131.96875,139.78125
